name,lat,lon,radius,category,source,distance_from_center
벽산디지털밸리5차 쉼터,37.477113,126.885973,2.5km,nature,osm,1930.6270376985046
성문식당,37.5098967,126.8977005,2.5km,dining,osm,1931.940606674468
퓨너스,37.4787459,126.8782958,2.5km,other,osm,1932.1329596572298
도림186,37.5097623,126.8980693,2.5km,dining,osm,1933.7349482143445
광명북초등학교,37.4867516,126.8680735,2.5km,social,osm,1934.2631195906924
동양미래대학교,37.5010776,126.8674976,2.5km,social,osm,1934.282846228411
일미횟집,37.5071899,126.9026625,2.5km,dining,osm,1935.6602090320564
세영소방전기학원,37.5115774,126.8916765,2.5km,other,osm,1939.1747006807861
현대아파트,37.5116534,126.8842287,2.5km,other,osm,1941.5413629898817
문성어린이공원,37.4818651,126.9031124,2.5km,nature,osm,1945.4574634378225
피그카츠,37.4809261,126.9018111,2.5km,dining,osm,1946.587004375481
도림동두부마을,37.5100246,126.8977941,2.5km,dining,osm,1948.3609721884065
경인고등학교,37.4963034,126.8657836,2.5km,social,osm,1949.497415997031
학산사우나,37.507501,126.902493,2.5km,nature,osm,1951.183193515832
서경주유소,37.4878864,126.9083225,2.5km,transport,osm,1954.725845846092
광명북고등학교,37.4879245,126.8671208,2.5km,social,osm,1958.2963255257314
동아에코빌입구,37.5094757,126.8992996,2.5km,other,osm,1959.8254214461635
현대금속,37.5116063,126.8926987,2.5km,shopping,osm,1960.4133519026118
영신고등학교,37.4975491,126.9096758,2.5km,social,osm,1965.1522821238182
미도파마트,37.483165,126.904929,2.5km,shopping,osm,1965.2613637388977
벽산디지털밸리5차,37.4768331,126.8852582,2.5km,other,osm,1967.703103237435
구로성심병원,37.4996653,126.8664411,2.5km,health,osm,1968.5986239296353
중화부부한의원,37.490072,126.866118,2.5km,health,osm,1968.9938843301882
평화주유소,37.505895,126.870754,2.5km,transport,osm,1969.1196741500573
풍년회관,37.511682,126.89275,2.5km,dining,osm,1969.6283919233097
테그42,37.5035501,126.9068993,2.5km,dining,osm,1970.790018975439
그랜드스포츠볼링센타,37.4768992,126.8913003,2.5km,nature,osm,1972.9861640533277
킹카 노래방,37.5000217,126.9089785,2.5km,dining,osm,1973.4681544555392
가산동 주민센터,37.4769516,126.8918686,2.5km,other,osm,1975.831714469093
현대아파트 지하주차장,37.5120045,126.8845155,2.5km,other,osm,1976.2736331083947
서울가산초등학교,37.4780024,126.896384,2.5km,social,osm,1977.8216745603008
가산동 주민센터,37.476887,126.891667,2.5km,social,osm,1979.712674329757
한양학원,37.51176,126.8928708,2.5km,social,osm,1980.4843958243391
서울고원초등학교,37.4975662,126.8656524,2.5km,social,osm,1980.9268061109844
비건이지,37.5057203,126.9051142,2.5km,dining,osm,1981.182672968569
한솔메탈,37.5116176,126.8936929,2.5km,shopping,osm,1982.9878920875376
가산동문고,37.4768402,126.891667,2.5km,social,osm,1984.8370329274844
코코이찌방야,37.4765441,126.886714,2.5km,dining,osm,1989.6001870577256
대명벨리온오피스텔,37.4783644,126.8777935,2.5km,other,osm,1989.6528978128176
고향식당,37.5055396,126.9054417,2.5km,dining,osm,1991.0603103196843
신도림4차 e편한세상 아파트,37.5123291,126.8868332,2.5km,other,osm,1993.2755398256807
우성세탁소,37.5122524,126.8854159,2.5km,shopping,osm,1993.782317889267
밥뚝딱 김치&부대찌개,37.5054209,126.9056343,2.5km,dining,osm,1996.2886869597912
가산아네스트 오피스텔,37.4781799,126.8974075,2.5km,other,osm,1996.449971867259
골목식당,37.4785336,126.8771839,2.5km,dining,osm,1997.3294738198433
영등포덩크,37.5120299,126.8922491,2.5km,health,osm,1998.1124463488015
광명농협,37.489907,126.865826,2.5km,finance,osm,1998.5058422770435
시즌미니슈퍼,37.5117204,126.8939114,2.5km,shopping,osm,1999.1660361896395
현대아파트 후문 경비실,37.5122263,126.8844899,2.5km,other,osm,2001.0045098773908
더센티아,37.4785926,126.8769171,2.5km,other,osm,2002.6610741521347
복음가득한교회,37.4864104,126.8674032,2.5km,religious,osm,2004.0895065615045
부산스텐상사,37.5119134,126.8933246,2.5km,shopping,osm,2006.5245495624697
현대아파트 경로당,37.5122951,126.8843806,2.5km,other,osm,2009.9798266570526
바바코아,37.5117638,126.894198,2.5km,dining,osm,2010.8121143509456
현대아파트 놀이터,37.5122943,126.884142,2.5km,nature,osm,2013.1147802585176
훕훕베이글,37.4867642,126.8670463,2.5km,dining,osm,2015.4182779286696
동양기재상사,37.5118181,126.8942087,2.5km,shopping,osm,2016.8706076648475
구로소방서,37.4977701,126.865261,2.5km,other,osm,2018.9823860794327
에스케이연세치과,37.48976,126.86556,2.5km,health,osm,2025.3515565480898
신길6동 주민센터,37.4993739,126.9098518,2.5km,social,osm,2025.9551468857978
서울신도림초등학교,37.5122329,126.8829291,2.5km,social,osm,2026.1159644383772
서울고산초등학교,37.4990931,126.8655536,2.5km,social,osm,2026.2661136200516
벽산 디지털밸리,37.4762764,126.8853912,2.5km,other,osm,2027.989207769991
폰트커피,37.5122284,126.892719,2.5km,dining,osm,2028.2970607214722
카페니트,37.5087049,126.9021341,2.5km,dining,osm,2033.0192933534597
비둘기집,37.5075448,126.9038236,2.5km,dining,osm,2034.7837288323926
스텔라 떡볶이,37.4866611,126.8668471,2.5km,dining,osm,2036.193829723473
천주교살레시오여자수도회,37.5016514,126.9089574,2.5km,religious,osm,2036.222375823752
불배기집,37.4889791,126.9097945,2.5km,dining,osm,2036.5198734894334
진한국밥,37.5056395,126.9060052,2.5km,dining,osm,2037.0387113091651
성진대중사우나,37.483902,126.90666,2.5km,nature,osm,2037.1733756748617
코인노래방,37.499908,126.9097979,2.5km,dining,osm,2038.3649084640965
유기볼트,37.5121269,126.8937447,2.5km,shopping,osm,2038.8409420166022
임내과의원,37.489687,126.865422,2.5km,health,osm,2039.204176809731
큰맘할매 순대국,37.5000075,126.9098076,2.5km,dining,osm,2042.519574762788
대영중고 후문,37.505455,126.9062653,2.5km,other,osm,2042.8347528437143
광명 소고기 순대국,37.4866251,126.8667624,2.5km,dining,osm,2044.6592982850389
영동 바이크,37.4866024,126.8666932,2.5km,shopping,osm,2051.2592845981976
광명북중학교,37.4873191,126.8662729,2.5km,social,osm,2052.959561564794
강영목정형외과,37.489604,126.865288,2.5km,health,osm,2053.016670309596
한국양봉농협,37.500386,126.909802,2.5km,finance,osm,2055.245165383514
신대방1동문고,37.4889367,126.9100029,2.5km,social,osm,2055.477714135012
귀빈,37.4797651,126.9019965,2.5km,dining,osm,2057.6906537465948
부용마트,37.4868085,126.9090127,2.5km,shopping,osm,2057.716961313917
신대방1동주민센터,37.4889356,126.9100471,2.5km,social,osm,2059.238498716482
리버뷰신안인스빌2차 후문,37.5128822,126.8902664,2.5km,other,osm,2065.061889578646
블랑블랑 피부 네일,37.4865077,126.8665113,2.5km,shopping,osm,2070.260649053771
59쌀피자,37.488183,126.9099053,2.5km,dining,osm,2073.759438487336
길리 베이커리,37.4864893,126.8664654,2.5km,dining,osm,2074.7961231354743
중원장,37.5125714,126.893552,2.5km,dining,osm,2082.3754662367733
참나무숯불통닭,37.5110149,126.8987467,2.5km,dining,osm,2084.7874320023616
도림고가도로 밑,37.5112419,126.8981857,2.5km,other,osm,2084.850382930816
도림천,37.5131526,126.8867862,2.5km,nature,osm,2084.9374558884824
한결 연안부두,37.4818049,126.9052599,2.5km,dining,osm,2086.380761180305
원메디타운,37.4978905,126.864502,2.5km,other,osm,2087.2616358706587
전문탁 자동차 이야기,37.4864363,126.8663347,2.5km,shopping,osm,2087.739567709537
관악구시설관리공단,37.4799156,126.9028397,2.5km,other,osm,2091.0199638546965
참사랑요양병원,37.512744,126.893302,2.5km,health,osm,2095.724436889292
와싸다포장마차,37.5127841,126.8930912,2.5km,dining,osm,2095.804004565174
스타벅스,37.4755708,126.8867826,2.5km,dining,osm,2097.4614037351666
꿈땅자연학교,37.51299,126.8919236,2.5km,other,osm,2097.626750852155
가산롯데아이티캐슬,37.4763679,126.8808365,2.5km,other,osm,2097.808225023387
철산3동우체국,37.4810976,126.8709092,2.5km,other,osm,2098.209212272466
솔브레인이엔지 뒤편,37.4755516,126.8884583,2.5km,other,osm,2098.7708034072466
신안인스빌,37.5131911,126.8904729,2.5km,nature,osm,2101.2166381473207
그래픽스,37.5128795,126.8929159,2.5km,other,osm,2102.7386663780526
카페인,37.4755038,126.8879382,2.5km,dining,osm,2103.2265635413714
본전숯불갈비,37.4863497,126.8661797,2.5km,dining,osm,2104.214309389518
래미안 프레비뉴,37.5043831,126.9080887,2.5km,other,osm,2108.584927034558
유어홈커피,37.5127935,126.8936982,2.5km,dining,osm,2109.4928544804698
물찬조개,37.4836903,126.9075338,2.5km,dining,osm,2113.964802992884
갓잇문래점,37.51301,126.8929091,2.5km,dining,osm,2116.7784302066934
다락,37.4880477,126.9103812,2.5km,dining,osm,2118.362214742852
더리터,37.4862029,126.8660669,2.5km,dining,osm,2120.2040212051647
디에이케이 영문빌딩,37.5130487,126.8928871,2.5km,other,osm,2120.5660185418205
영광식당,37.4861736,126.8660693,2.5km,dining,osm,2121.4191334455227
청송얼음막걸리,37.4836114,126.907602,2.5km,dining,osm,2123.887392513377
인영빌딩,37.4836992,126.9076788,2.5km,tourism,osm,2123.9834515538732
광명국민체육센터,37.4868047,126.8656679,2.5km,health,osm,2124.478116440881
교촌치킨,37.48606,126.8660932,2.5km,dining,osm,2125.013040283509
델리시아 케이크,37.5132401,126.8919478,2.5km,dining,osm,2125.381644720318
곽선생왕만두,37.4801305,126.9037623,2.5km,dining,osm,2125.841813104877
왕돈까스.왕냉면,37.480188,126.9038624,2.5km,dining,osm,2126.9594235917684
신도림자동차운전면허학원,37.5129798,126.8819204,2.5km,other,osm,2127.1398233488117
가산중앙교회,37.4758542,126.8936538,2.5km,religious,osm,2128.8502682024678
삼환수퍼,37.5134876,126.8899175,2.5km,shopping,osm,2129.0218039252036
감초한의원,37.489236,126.864513,2.5km,health,osm,2129.811349124658
실버캐슬요양원,37.4757851,126.8933564,2.5km,social,osm,2130.058052413848
철산2동 행정복지센터,37.4853032,126.8665037,2.5km,social,osm,2131.220596727779
올리브영,37.4800953,126.9038186,2.5km,shopping,osm,2132.0680678207086
바로세움의원,37.4817323,126.9058809,2.5km,health,osm,2132.5960072980447
유치원,37.4940253,126.9119326,2.5km,social,osm,2133.6604665076834
롯데리아,37.485694,126.8661973,2.5km,dining,osm,2134.942786370125
영복교회,37.5037861,126.908929,2.5km,religious,osm,2138.9053705671326
프리덤짐,37.4976215,126.863838,2.5km,health,osm,2139.6782626213267
한국SGI관악문화회관,37.484061,126.90823,2.5km,other,osm,2142.5149124257587
영문교회,37.5134681,126.8915928,2.5km,religious,osm,2145.184398077779
가산센트럴푸르지오시티오피스텔,37.475264,126.8907612,2.5km,other,osm,2146.303252157128
내피커피,37.5131369,126.8938208,2.5km,dining,osm,2149.1669459945347
리버뷰신안인스빌1차 후문,37.5137482,126.8885117,2.5km,other,osm,2150.4618631236426
진천칼국수,37.4803892,126.9045609,2.5km,dining,osm,2152.358316394429
감초당한의원,37.506022,126.907288,2.5km,health,osm,2152.833380469407
삼환아파트 놀이터,37.5137636,126.8891842,2.5km,nature,osm,2154.8341401131925
사회복지법인 프리웰,37.50861,126.8711009,2.5km,social,osm,2155.9669238337024
연다라,37.4802198,126.9044151,2.5km,dining,osm,2157.2629958011216
신길감리교회,37.5004551,126.9109943,2.5km,religious,osm,2157.440984029647
맥도날드,37.4972489,126.8635539,2.5km,dining,osm,2157.9698322470895
엉클피자,37.5130831,126.8944596,2.5km,dining,osm,2158.135691131135
생태공원,37.4922653,126.8634377,2.5km,nature,osm,2158.5243017013577
카페블로썸,37.5054255,126.9079244,2.5km,dining,osm,2159.768235083337
월화갈비,37.5132988,126.8935126,2.5km,dining,osm,2160.0508117907834
소문난빈대떡,37.5061711,126.9072661,2.5km,dining,osm,2161.270448727597
쿤스트 독 미술관,37.5128613,126.8955167,2.5km,other,osm,2162.1318038404597
현대 블루핸즈,37.508356,126.9048581,2.5km,shopping,osm,2163.0669824968113
동네냉삼,37.5131215,126.8946038,2.5km,dining,osm,2165.757193035109
효자막창 유한회사,37.5132875,126.8940463,2.5km,dining,osm,2170.3917082896446
굽네치킨 신길뉴타운점,37.5025585,126.9101177,2.5km,dining,osm,2170.7186896169183
태영중국요리,37.4869757,126.9105758,2.5km,dining,osm,2177.0264985035974
푸른터시장,37.478068,126.901329,2.5km,shopping,osm,2177.179369588725
홍콩반점0410 신풍점,37.502692,126.9101212,2.5km,dining,osm,2177.2288576914443
지윤순대,37.4802981,126.9048573,2.5km,dining,osm,2177.7523734014567
농협,37.4872956,126.9107503,2.5km,finance,osm,2178.08571918395
전망대,37.5080109,126.8699435,2.5km,tourism,osm,2180.0883940433105
광명지구대,37.4863342,126.8652143,2.5km,other,osm,2182.271939986243
신도림생활체육관,37.5137215,126.883253,2.5km,other,osm,2182.8480755573883
워시맨,37.5076529,126.906043,2.5km,shopping,osm,2183.8111454321324
이조숯불갈비,37.4836397,126.9084678,2.5km,dining,osm,2185.5746411898294
벨꾸,37.5135746,126.8933638,2.5km,dining,osm,2186.8615830941535
한마을아파트,37.4964981,126.8630981,2.5km,other,osm,2187.373527120054
영림몰딩도어,37.4837461,126.9086538,2.5km,shopping,osm,2192.8904523497404
개경목장,37.4771318,126.8997428,2.5km,dining,osm,2194.0315534281676
무지개옷사랑,37.4879699,126.9112878,2.5km,shopping,osm,2196.7171963463197
신원마트,37.4992436,126.8635954,2.5km,shopping,osm,2197.7093356567248
신안인스빌,37.5141862,126.8882406,2.5km,nature,osm,2198.544330675778
조원동주민센터,37.4827156,126.9078745,2.5km,social,osm,2201.143462865845
타코 비리아,37.513776,126.8929879,2.5km,dining,osm,2201.4874731640816
신일교회,37.4862808,126.8650008,2.5km,religious,osm,2201.8842039108295
율산와이어커팅,37.5138227,126.8928767,2.5km,shopping,osm,2204.5330348161424
대영정밀,37.5135248,126.8945408,2.5km,other,osm,2207.3419102938265
동성슈퍼드릴,37.5138907,126.8927014,2.5km,shopping,osm,2208.8263255549455
서울영원초등학교,37.5106094,126.9022711,2.5km,social,osm,2209.4418896860425
엘아르베뉴,37.4745255,126.8870773,2.5km,other,osm,2212.748435066088
웰빙분식,37.510224,126.903052,2.5km,dining,osm,2215.932969355886
셀프빨래방,37.5116618,126.9003797,2.5km,shopping,osm,2217.466227391578
야미 브래드,37.5116912,126.9003435,2.5km,dining,osm,2218.6932572224964
광명광성초등학교,37.4783081,126.8728981,2.5km,social,osm,2219.641747757382
온정돈까스,37.4836594,126.9089614,2.5km,dining,osm,2220.940492071496
삼오식당,37.5142753,126.8905567,2.5km,dining,osm,2221.838826571775
대우미래사랑 부동산,37.5116848,126.9004864,2.5km,other,osm,2224.415998621868
파리바게뜨,37.4967389,126.9128091,2.5km,dining,osm,2225.5152672197596
화일주유소,37.5132244,126.8964643,2.5km,transport,osm,2227.8969346712524
친환경 음식 파는 곳,37.5144737,126.8879501,2.5km,shopping,osm,2230.15986465798
신도림고등학교,37.5139375,126.8818844,2.5km,social,osm,2231.351702067476
샤브앤,37.4976132,126.912747,2.5km,dining,osm,2233.450271745724
서울조원초등학교,37.4841667,126.9095282,2.5km,social,osm,2233.9255528049794
틱택 커피,37.4873622,126.9114618,2.5km,dining,osm,2234.067018252622
서경팰리스,37.505764,126.9086609,2.5km,other,osm,2234.634337457121
통큰장어,37.4806323,126.9061931,2.5km,dining,osm,2235.376853610068
동의보감한의원,37.48056,126.869348,2.5km,health,osm,2238.650534907501
갤러리문래,37.513687,126.8951934,2.5km,dining,osm,2240.88652254371
신길6동새마을문고,37.498924,126.912515,2.5km,social,osm,2241.2469797545637
서울커피호프,37.480554,126.9061915,2.5km,dining,osm,2241.254444502884
정훈유치원,37.4962288,126.8624205,2.5km,social,osm,2243.945738290592
신대방닭갈비구이,37.4877845,126.911785,2.5km,dining,osm,2244.918613239339
도림천역,37.5142403,126.8828735,2.5km,other,osm,2245.7735673135094
황금오향족발,37.4806688,126.906399,2.5km,dining,osm,2245.8688734285524
신풍역 6번출구,37.5002556,126.9121552,2.5km,other,osm,2248.495416933218
돈보스코,37.4973007,126.9130031,2.5km,religious,osm,2250.5522113600014
공영주차장,37.5024716,126.9111806,2.5km,transport,osm,2252.425577564607
향림사,37.5056014,126.8664544,2.5km,religious,osm,2253.138568184863
한방오리주물럭,37.5134961,126.8963647,2.5km,dining,osm,2253.3009967815156
서울영등포초등학교병설유치원,37.512798,126.898524,2.5km,social,osm,2253.8252583518006
신신.커피.호프,37.4806138,126.9064637,2.5km,dining,osm,2254.2142890329924
허클베리팜스,37.5146903,126.8880432,2.5km,other,osm,2254.32226076244
대천교회,37.4902345,126.9127869,2.5km,religious,osm,2257.0961432749145
서울영등포초등학교,37.5128093,126.8986542,2.5km,social,osm,2259.8280542136426
갈산근린공원,37.5082763,126.869003,2.5km,nature,osm,2260.6267038137075
영일어린이공원,37.5101657,126.9039636,2.5km,nature,osm,2260.7828306431043
갈산근린공원,37.5082467,126.8689643,2.5km,nature,osm,2260.886193953417
신풍주유소,37.508615,126.906108,2.5km,transport,osm,2261.3834794849536
영일 어린이공원,37.5101204,126.904068,2.5km,other,osm,2262.7304727651613
구룡공원,37.4778925,126.9027236,2.5km,nature,osm,2263.0476081444776
서울문래동우체국,37.5139256,126.8951499,2.5km,other,osm,2265.158842613959
청구아파트,37.5011902,126.863533,2.5km,other,osm,2265.489371718558
카페일분,37.5119041,126.9009412,2.5km,dining,osm,2265.8316308854132
조은푸르지오부동산,37.5119135,126.9009481,2.5km,other,osm,2267.041049601235
스타벅스,37.5045949,126.9100226,2.5km,dining,osm,2267.1761552285193
해월,37.514211,126.8939856,2.5km,dining,osm,2268.5117492274117
신길3동새마을문고,37.5072802,126.9077152,2.5km,social,osm,2268.604119819288
실내놀이터 밤비니,37.5046613,126.9099946,2.5km,nature,osm,2268.733098454297
대박식당,37.5135467,126.8967712,2.5km,dining,osm,2270.910432093467
문래문화살롱,37.5142395,126.8939607,2.5km,social,osm,2271.0558219047603
대청금속,37.5148064,126.8894332,2.5km,shopping,osm,2271.9262497820537
신길3동 주민센터,37.507422,126.907686,2.5km,social,osm,2276.58589370444
진로마트,37.509767,126.9048582,2.5km,shopping,osm,2278.109884055506
구로평생학습관,37.4925432,126.8620192,2.5km,other,osm,2279.9042744778385
영동스텐레스,37.5137379,126.8964592,2.5km,shopping,osm,2281.4241558449453
신길동 우리은행,37.5045662,126.9102325,2.5km,other,osm,2281.6605339065727
푸르지오 아파트 A,37.5120239,126.9010544,2.5km,other,osm,2282.3900971036774
영문교회,37.5148862,126.8897124,2.5km,religious,osm,2282.513536594895
돈보스코,37.4971774,126.9133977,2.5km,other,osm,2283.1339133442116
양천해누리체육공원,37.5117416,126.8738327,2.5km,other,osm,2284.4015392623455
스페셜티스튜디오,37.5144828,126.8934047,2.5km,dining,osm,2286.126101962119
부영메탈,37.5149355,126.8895476,2.5km,shopping,osm,2286.927492416749
한국타이어 대리점,37.5149871,126.8883496,2.5km,shopping,osm,2287.7849445768006
양천구 어린이교통공원,37.5094627,126.8700269,2.5km,nature,osm,2289.9201195984724
서울도림초등학교,37.5081244,126.9071321,2.5km,social,osm,2290.2694380628777
일산금속산업,37.5140295,126.895767,2.5km,shopping,osm,2292.4221754411315
해맑은어린이집,37.4827792,126.9092537,2.5km,social,osm,2296.4215996485636
영등포경찰서 문래지구대,37.5135448,126.8976623,2.5km,other,osm,2299.430069550324
문래1동 새마을문고,37.5136,126.897528,2.5km,social,osm,2300.6419435042176
세븐일레븐,37.4738211,126.8902342,2.5km,shopping,osm,2300.7109144725387
한국SGI영등포문화회관,37.508755,126.90657,2.5km,other,osm,2301.4961869810627
배놀이터,37.5110035,126.9033619,2.5km,nature,osm,2301.53513998488
영단수퍼,37.5150751,126.8898446,2.5km,shopping,osm,2304.3628522284025
강마을 소머리국밥,37.5150388,126.8904095,2.5km,dining,osm,2304.8714639200293
대방중학교,37.4951238,126.9138641,2.5km,social,osm,2304.937218811714
진치과의원,37.5146332,126.8935498,2.5km,health,osm,2305.255411253969
문래동 감리교회,37.5148326,126.8923895,2.5km,religious,osm,2306.550315060506
대한성공회영등포교회,37.5142917,126.8952802,2.5km,religious,osm,2307.4523816092337
고척1동주민센터,37.500411,126.862704,2.5km,social,osm,2308.1128992226027
문래동돈까스,37.5151104,126.8898503,2.5km,dining,osm,2308.3156933040864
고척2치안센터,37.500393,126.862693,2.5km,other,osm,2308.4654233208366
롯데 하이마트 신길점,37.5049857,126.9102897,2.5km,shopping,osm,2309.4244555330833
두산위브아파트 옆 상가건물,37.4742203,126.8941269,2.5km,other,osm,2315.2284258980194
성지유치원,37.51185,126.902113,2.5km,social,osm,2315.5632954089747
골드원치과,37.50285,126.86375,2.5km,health,osm,2315.7993016050013
소운동장,37.4980446,126.9136063,2.5km,nature,osm,2316.187079572418
현충근린공원,37.4838663,126.8651156,2.5km,nature,osm,2316.4181447764186
문래기사님식당,37.5148262,126.8933183,2.5km,dining,osm,2321.782659570683
신길33테이블,37.5054424,126.9101187,2.5km,dining,osm,2322.8406368360206
킹캐슬2차오피스텔,37.4735547,126.8894631,2.5km,other,osm,2324.795142441428
세일중학교,37.4744315,126.895707,2.5km,social,osm,2330.5806421638463
라동,37.4735461,126.890201,2.5km,other,osm,2330.8793208647735
크린토피아,37.5052525,126.9103878,2.5km,shopping,osm,2332.062264344553
정관장,37.5153938,126.8877011,2.5km,shopping,osm,2332.407035419489
아코랩,37.5137566,126.8980821,2.5km,tourism,osm,2335.4269978468865
공간오피스텔,37.4734358,126.8893308,2.5km,other,osm,2337.264131569235
샐러드 점보,37.5067162,126.9092469,2.5km,dining,osm,2337.7944190466415
허흑오리,37.4880538,126.9130137,2.5km,dining,osm,2338.3354437288376
다동,37.4734705,126.8900961,2.5km,other,osm,2338.413112860108
풍원식당,37.5152401,126.8915022,2.5km,dining,osm,2338.812877532939
초록운동장,37.5116407,126.9029867,2.5km,nature,osm,2339.5207732120475
서울대길초등학교,37.4982598,126.9138267,2.5km,social,osm,2339.5840341450003
한양수자인아파트,37.4753189,126.8988876,2.5km,other,osm,2339.9624434506118
대한공업사,37.5136788,126.8984973,2.5km,shopping,osm,2342.0448680314457
고척1동우편취급국,37.498374,126.861672,2.5km,other,osm,2342.5667744205593
스튜디오나인,37.4733904,126.8895514,2.5km,other,osm,2343.540914041494
나동,37.473404,126.8899981,2.5km,other,osm,2345.0324219872323
해누리체육공원,37.5116673,126.8724423,2.5km,nature,osm,2345.8465362422417
철산3동 행정복지센터,37.4771161,126.8725282,2.5km,social,osm,2346.4633715484038
동아오피스텔,37.4733461,126.889225,2.5km,other,osm,2346.6854903707163
파리바게뜨,37.4808473,126.8673805,2.5km,dining,osm,2346.923671116749
금천제일주유소,37.4802604,126.907488,2.5km,transport,osm,2347.390549850232
갈산공원주차장,37.5106631,126.8707388,2.5km,transport,osm,2348.541697148934
성은쉐르빌,37.4733124,126.8890212,2.5km,other,osm,2349.5019318320465
황금사우나,37.4930101,126.861166,2.5km,nature,osm,2350.8377238625303
가동,37.4733358,126.8899012,2.5km,other,osm,2351.884382202947
신양천주유소,37.5108024,126.8708816,2.5km,transport,osm,2352.485670010649
종합전자,37.5155601,126.8889112,2.5km,shopping,osm,2353.1131922855247
고척중학교,37.5000095,126.8620164,2.5km,social,osm,2354.077196260699
고양이놀이터,37.5112405,126.9040005,2.5km,nature,osm,2356.5356606390947
문래예술공장,37.5132218,126.9001105,2.5km,other,osm,2357.9848513099428
대신드림빌,37.4732451,126.8893332,2.5km,other,osm,2358.4442124425414
알바트로스오피스텔,37.4732223,126.8891174,2.5km,other,osm,2359.9270697310503
금천구립가산도서관,37.4734653,126.8920686,2.5km,social,osm,2360.7472627681427
고척공구상가,37.4982321,126.8614191,2.5km,other,osm,2361.6023439666124
새마을 문고,37.51547,126.891312,2.5km,social,osm,2361.8337754729673
철산도서관,37.4770644,126.8722741,2.5km,social,osm,2364.0607356245596
문래동교회,37.5156549,126.8895042,2.5km,religious,osm,2366.482687400224
독산본동 다목적광장,37.4763109,126.9018487,2.5km,nature,osm,2366.5788517034075
신대방역 2번 출구,37.486824,126.9128342,2.5km,other,osm,2368.5010033217955
103동 놀이터,37.506209,126.8653886,2.5km,nature,osm,2368.829135088686
용놀이터,37.5121899,126.9025757,2.5km,nature,osm,2369.566983908433
구립문래동어린이집,37.5155537,126.891368,2.5km,other,osm,2371.7176189400284
신목고등학교,37.5126267,126.8737412,2.5km,social,osm,2372.174837437077
유기올마트,37.480273,126.907923,2.5km,shopping,osm,2375.0720712326265
대운동장,37.4981257,126.9142938,2.5km,nature,osm,2377.482305196718
궁전빌라,37.4730763,126.8894685,2.5km,other,osm,2377.9114481329834
성지아트빌,37.4730377,126.8886003,2.5km,other,osm,2378.556141566209
진원숯불갈비,37.5157347,126.8901394,2.5km,dining,osm,2379.6380391927614
카페 알파,37.481388,126.9091536,2.5km,dining,osm,2380.0256214327146
독도횟집,37.5156168,126.8915933,2.5km,dining,osm,2381.416199949313
서울문창초등학교,37.4888525,126.9139063,2.5km,social,osm,2388.9687676459453
삼미빌라,37.4729259,126.8886335,2.5km,other,osm,2391.0750176175975
민들레한의원,37.486094,126.912769,2.5km,health,osm,2393.3436679620004
황해분식,37.5159479,126.8885124,2.5km,dining,osm,2394.952656722048
고척아이파크아파트,37.4980125,126.8609848,2.5km,other,osm,2395.1115172926507
연서도서관,37.4828985,126.8648036,2.5km,social,osm,2395.970237386046
오유부,37.5159558,126.8866285,2.5km,dining,osm,2396.9474240142463
모아래마을마당,37.472897,126.8893935,2.5km,nature,osm,2397.3999442721333
갈산문화예술센터,37.5108474,126.8701501,2.5km,other,osm,2397.6410441151816
보라매 두산위브,37.4965134,126.9148026,2.5km,other,osm,2397.7234296224174
래미안에스티움,37.5001373,126.9139786,2.5km,other,osm,2399.437482026751
문래밤아,37.5158826,126.8905511,2.5km,dining,osm,2399.4830725537563
갈산도서관,37.5087795,126.8674498,2.5km,social,osm,2399.5873322878506
분수놀이터,37.5119296,126.9037,2.5km,nature,osm,2402.185285311624
예성교회,37.5092355,126.8679333,2.5km,religious,osm,2402.405369566756
참좋은정형외과,37.4867434,126.9132156,2.5km,health,osm,2403.139027263915
다빈치빌,37.4728029,126.888665,2.5km,other,osm,2404.836217138835
102동 놀이터,37.5061117,126.8647925,2.5km,nature,osm,2406.9406063978204
아방이네 옛날 통닭,37.4795388,126.8679173,2.5km,dining,osm,2408.39400664588
다로푸드,37.5160622,126.8867081,2.5km,dining,osm,2408.4895460683374
개봉주유소,37.4964844,126.8605733,2.5km,transport,osm,2408.837812010676
뉴미미일품양꼬치,37.5153915,126.8946113,2.5km,dining,osm,2409.3374665508995
개봉아이파크아파트,37.4903412,126.8609314,2.5km,other,osm,2409.3885594712174
성인마트,37.476856,126.903755,2.5km,shopping,osm,2409.7635452566233
상수도사업본부 남부수도사업소,37.4923849,126.9149599,2.5km,other,osm,2410.9420800680623
명가온김밥,37.4794825,126.8679302,2.5km,dining,osm,2411.8738775436204
문래동교회,37.5160497,126.8898266,2.5km,religious,osm,2412.280101907767
목일중학교,37.5133291,126.8743282,2.5km,social,osm,2413.3485758711104
세븐일레븐,37.4912223,126.860659,2.5km,shopping,osm,2416.6455013564296
올리브가든,37.5142278,126.8990379,2.5km,dining,osm,2417.239464022721
강명수아저씨네영등포점,37.509559,126.9074243,2.5km,dining,osm,2417.801273349763
가산우정경로당,37.4726839,126.8886993,2.5km,social,osm,2418.163657740912
서울남부지방법원등기국,37.5139254,126.899911,2.5km,other,osm,2419.7754951182296
문래동 하이테크 시티,37.5141296,126.8993912,2.5km,other,osm,2420.3472629443945
일품양평해장국,37.5147538,126.8975503,2.5km,dining,osm,2420.7636733026457
